Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
1656	-417.2788	-428.3327	11.05382	0.132057	0.0461857	0.110784	0.00226615	0.00439883	0.0292403	0.10641	0.132486	0.135274	0.276452	0.0551725	0.0157865	0.366527	0.10141	0.101699	0.249422	1.7193	0.316526	0.570622	0.839431	1.19128	1.75247	3.1593	0.8317827	0.139027	0.0817111	0.0285776	0.0685481	0.00140219	0.0027218	0.0180926	0.065842	0.0819762	0.0837015	0.171056	0.0341382	0.00976795	0.22679	0.0627477	0.0629268	0.319023	0.680977	0.3190232	1.616149
1692	-416.9793	-428.4377	11.45841	0.144582	0.0319561	0.0684227	0.00242103	0.0113445	0.0460649	0.0508013	0.17947	0.210427	0.361291	0.0791039	0.0716368	0.345494	0.0777342	0.0701582	0.352814	1.62022	0.984442	0.992382	0.997617	1.00239	1.00768	1.0158	0.01133774	0.2086834	0.0825756	0.0182511	0.0390784	0.00138273	0.00647921	0.0263092	0.0290143	0.102501	0.120182	0.206345	0.0451788	0.0409141	0.197323	0.0443965	0.0400696	0.290415	0.709585	0.2904146	1.750908
1728	-417.5896	-428.9155	11.32591	0.255534	0.00232926	0.225438	0.0156103	0.0287594	0.0576504	0.0505271	0.170571	0.121602	0.271088	0.0420117	0.0764061	0.252989	0.226644	0.0574154	0.349807	1.6231	0.9996	0.999805	0.999939	1.00006	1.0002	1.0004	0.0002892251	0.2065374	0.137785	0.00125595	0.121558	0.00841719	0.0155072	0.0310855	0.0272445	0.0919728	0.0655686	0.146173	0.022653	0.0411987	0.136414	0.122208	0.0309588	0.364591	0.635409	0.3645911	1.854576
1764	-418.9275	-429.9891	11.06161	0.0920259	0.0756129	0.144886	0.104679	0.0327996	0.025919	0.0305822	0.167535	0.155594	0.0590604	0.328016	0.29725	0.0224424	0.176712	0.0522504	0.548938	1.43227	0.995019	0.997568	0.999241	1.00076	1.00244	1.00501	0.00361062	0.3672955	0.0521286	0.0428313	0.0820715	0.0592959	0.0185795	0.0146819	0.0173234	0.0949011	0.0881371	0.0334551	0.185806	0.168379	0.0127126	0.100099	0.0295975	0.438341	0.561659	0.4383406	1.765365
1800	-420.526	-431.457	10.93096	0.137838	0.111764	0.0749348	0.0650775	0.0337974	0.0607043	0.0118144	0.10105	0.0891414	0.286874	0.0538371	0.045856	0.0455866	0.113305	0.470468	0.66568	1.32039	0.986991	0.993634	0.99801	1.00199	1.00641	1.01318	0.009467862	0.4831481	0.0809838	0.0656643	0.0440262	0.0382348	0.0198569	0.0356654	0.00694128	0.0593695	0.052373	0.168546	0.0316308	0.0269417	0.0267834	0.0665698	0.276413	0.309166	0.690834	0.3091664	1.702048
1836	-416.6675	-427.9538	11.28627	0.129455	0.0149986	0.0986359	0.0215373	0.0102343	0.0207707	0.0271575	0.110332	0.221161	0.244625	0.0288264	0.0410819	0.295969	0.0357149	0.125897	0.239235	1.72907	0.297064	0.553233	0.831365	1.20284	1.80756	3.36628	0.8776661	0.1325958	0.0907564	0.010515	0.0691504	0.0150991	0.00717492	0.0145617	0.0190393	0.0773503	0.155049	0.171499	0.0202093	0.0288012	0.207494	0.0250386	0.088262	0.270398	0.729602	0.2703985	1.426396
1872	-417.6757	-428.2428	10.56705	0.200087	0.0584411	0.0698243	0.0492699	0.00330246	0.0466136	0.0890133	0.206461	0.107426	0.377559	0.0793682	0.0982072	0.408981	0.10625	0.0737496	0.499123	1.48001	0.673676	0.824774	0.941669	1.06194	1.21245	1.48439	0.2856171	0.323192	0.101333	0.0295971	0.0353621	0.0249524	0.00167251	0.0236072	0.0450802	0.104561	0.0544054	0.191212	0.0401955	0.0497364	0.207126	0.0538095	0.03735	0.246452	0.753548	0.2464519	1.974553
1908	-417.1111	-427.6834	10.57234	0.142911	0.015138	0.0565189	0.0439351	0.0135745	0.0243134	0.0474369	0.14251	0.106666	0.543219	0.095544	0.0759939	0.494553	0.0921187	0.0723505	0.517637	1.46226	0.701023	0.840937	0.947387	1.05553	1.18915	1.42649	0.2568444	0.3392473	0.0726624	0.00769682	0.0287367	0.0223385	0.00690186	0.012362	0.024119	0.0724586	0.0542338	0.276197	0.0485788	0.0386387	0.251453	0.0468372	0.0367862	0.358243	0.641757	0.3582434	1.966784
1944	-420.3408	-431.275	10.93416	0.0886233	0.0249373	0.133334	0.00341961	0.026141	0.0147093	0.0300142	0.139335	0.0952644	0.25677	0.0397212	0.0431352	0.270633	0.137002	0.0470495	0.319034	1.65259	0.204203	0.460803	0.785277	1.27344	2.17012	4.89709	1.148697	0.1850067	0.0656425	0.0184708	0.0987596	0.00253288	0.0193624	0.010895	0.0222312	0.103205	0.0705616	0.190187	0.0294212	0.0319499	0.200455	0.101476	0.0348491	0.316111	0.683889	0.316111	1.35009
1980	-419.3999	-430.5501	11.15013	0.167519	0.145381	0.117192	0.00729006	0.00324601	0.0412298	0.0213863	0.0891293	0.0641446	0.190059	0.0274108	0.0302828	0.193213	0.146396	0.00276735	0.603574	1.37991	0.498479	0.712101	0.899489	1.11174	1.4043	2.0061	0.5033965	0.4191767	0.134376	0.116617	0.0940056	0.00584773	0.00260379	0.0330726	0.0171551	0.0714952	0.0514537	0.152456	0.0219876	0.0242914	0.154986	0.117432	0.00221983	0.30739	0.69261	0.3073903	1.246647
2016	-418.482	-429.6738	11.19177	0.156851	0.0466574	0.0802095	0.027129	0.0147658	0.0550531	0.0383427	0.10437	0.0329953	0.0316218	0.0467365	0.265055	0.270957	0.0909786	0.125852	0.547009	1.43412	0.581642	0.767754	0.920855	1.08595	1.3025	1.71927	0.391831	0.3655326	0.11304	0.0336251	0.0578055	0.0195514	0.0106415	0.0396758	0.0276329	0.0752176	0.0237791	0.0227893	0.0336821	0.19102	0.195274	0.0655667	0.0906989	0.425412	0.574588	0.4254125	1.387574
2052	-418.867	-430.1105	11.24346	0.110949	0.0273852	0.115239	0.0447283	0.00340802	0.0531996	0.0423217	0.139283	0.0834124	0.0254794	0.330538	0.230411	0.0971042	0.0670319	0.0617367	0.408154	1.56719	0.467447	0.690125	0.890735	1.12267	1.44901	2.13928	0.549871	0.2495857	0.0774661	0.0191207	0.0804616	0.0312299	0.00237953	0.0371446	0.0295495	0.0972495	0.0582396	0.0177901	0.230786	0.160876	0.0677994	0.0468025	0.0431054	0.383407	0.616593	0.3834069	1.432229
2088	-421.8479	-432.3514	10.50347	0.211451	0.0668406	0.264296	0.00386024	0.0179186	0.0201155	0.126101	0.3084	0.0247245	0.0477124	0.350301	0.339803	0.0610089	0.257505	0.0289405	0.191153	1.77515	0.343812	0.594104	0.850059	1.17639	1.68321	2.90857	0.7719925	0.103196	0.0993203	0.0313956	0.124142	0.00181319	0.00841654	0.00944844	0.0592307	0.144858	0.0116133	0.0224109	0.164539	0.159609	0.0286564	0.120952	0.0135936	0.305157	0.694843	0.3051573	2.128978
2124	-419.5526	-431.0283	11.47579	0.11814	0.0411023	0.0735013	0.029741	0.0182108	0.0064883	0.0119239	0.0586003	0.0889561	0.262552	0.00733064	0.133928	0.0284906	0.0876378	0.0409569	0.362398	1.61104	0.284799	0.541972	0.826049	1.21058	1.84511	3.51125	0.9081534	0.2155746	0.117253	0.0407939	0.0729498	0.0295179	0.0180742	0.00643962	0.0118344	0.0581606	0.0882886	0.260582	0.00727564	0.132923	0.0282768	0.0869803	0.0406496	0.43459	0.56541	0.4345905	1.00756
2160	-417.1347	-428.6303	11.49568	0.148943	0.0141413	0.212662	0.0240298	0.00362203	0.0212357	0.0462538	0.146405	0.0693672	0.201271	0.00698169	0.21731	0.0497098	0.108946	0.030172	0.195022	1.77144	0.274974	0.532772	0.821648	1.21707	1.87698	3.63671	0.9335386	0.1055055	0.114479	0.0108691	0.163454	0.0184696	0.00278392	0.016322	0.0355511	0.112528	0.0533163	0.154699	0.00536619	0.167026	0.0382074	0.0837369	0.0231905	0.403433	0.596567	0.4034326	1.301051
2196	-422.5218	-433.1135	10.59178	0.161075	0.0350987	0.0290616	0.0154104	0.00763526	0.00862754	0.018618	0.109302	0.00572108	0.0266557	0.0964879	0.0336121	0.217226	0.253319	0.123405	0.742934	1.24636	0.276329	0.534051	0.822263	1.21616	1.87248	3.61887	0.9299839	0.571248	0.141139	0.0307545	0.0254645	0.013503	0.00669023	0.00755969	0.0163136	0.0957731	0.00501297	0.0233565	0.0845454	0.0294519	0.19034	0.221965	0.108131	0.436181	0.563819	0.4361814	1.141255
2232	-421.8001	-433.2275	11.42737	0.0237287	0.0254596	0.0613572	0.0079027	0.0140298	0.00853203	0.00210155	0.0302973	0.0524464	0.0247877	0.0328142	0.0269038	0.0928216	0.103267	0.0662383	0.444914	1.53196	0.219719	0.477559	0.794076	1.25932	2.09398	4.55127	1.095744	0.2783207	0.0414339	0.0444564	0.107139	0.0137993	0.0244981	0.0148982	0.00366964	0.0529038	0.0915794	0.0432831	0.0572985	0.0469782	0.162081	0.18032	0.115662	0.239362	0.760638	0.2393623	0.5726875
2268	-421.7676	-432.5986	10.831	0.0704124	0.164924	0.133289	0.00981158	0.00125041	0.0286067	0.0302902	0.0824934	0.108009	0.458725	0.0529544	0.263797	0.0143798	0.0991227	0.130904	0.569403	1.41266	0.607217	0.784036	0.926904	1.07886	1.27545	1.64686	0.360717	0.3862781	0.0427008	0.100016	0.0808318	0.00595013	0.0007583	0.0173483	0.0183692	0.0500272	0.0655007	0.278189	0.0321137	0.159977	0.00872051	0.0601119	0.0793854	0.4307	0.5693	0.4307001	1.648969
2304	-422.5131	-433.1547	10.64157	0.135906	0.00523978	0.191347	0.000713272	0.00719691	0.021296	0.0525303	0.0668007	0.236469	0.0944094	0.0542824	0.322275	0.140258	0.102312	0.24152	0.563809	1.41802	0.482098	0.700591	0.894927	1.11741	1.42737	2.07427	0.5275565	0.3810374	0.0812565	0.0031328	0.114404	0.000426456	0.00430294	0.0127326	0.0314072	0.0399393	0.141382	0.0564461	0.0324547	0.192684	0.0838586	0.0611713	0.144402	0.45245	0.54755	0.4524497	1.672557
2340	-427.7872	-439.2361	11.44896	0.121052	0.0152508	0.0503484	0.0300115	0.0036422	0.0303703	0.0281039	0.00113723	0.102476	0.089601	0.0299867	0.180647	0.127432	0.029445	0.045395	0.351784	1.62121	0.226888	0.485096	0.797965	1.25319	2.06145	4.40747	1.072528	0.207948	0.136797	0.0172345	0.0568974	0.0339152	0.00411595	0.0343206	0.0317594	0.00128515	0.115805	0.101256	0.0338871	0.204145	0.144008	0.0332749	0.0512996	0.409889	0.590111	0.4098894	0.8848991
2376	-418.1083	-429.6299	11.52162	0.113361	0.0474453	0.0864009	0.0208108	0.00586918	0.0103939	0.0166136	0.0481145	0.0850053	0.154325	0.0188029	0.147349	0.00452511	0.0492381	0.0282289	0.395764	1.57906	0.268676	0.526785	0.818756	1.22136	1.89831	3.72196	0.9502937	0.2401897	0.135521	0.05672	0.103291	0.0248789	0.00701649	0.0124257	0.0198612	0.05752	0.101622	0.184493	0.0224785	0.176152	0.00540969	0.0588632	0.0337471	0.356755	0.643245	0.3567549	0.8364835
2412	-423.8231	-434.8336	11.01041	0.126095	0.018164	0.113126	0.0645694	0.00810679	0.0531937	0.026816	0.0967768	0.168088	0.0752379	0.115588	0.0270616	0.208702	0.209825	0.193174	0.420895	1.55498	0.400191	0.639771	0.869928	1.14952	1.56306	2.49881	0.6621967	0.2593983	0.0838106	0.0120729	0.0751908	0.0429168	0.00538827	0.0353558	0.0178236	0.0643239	0.111722	0.0500078	0.0768271	0.0179868	0.138716	0.139462	0.128395	0.34047	0.65953	0.3404701	1.504525
2448	-419.1708	-430.6997	11.52894	0.099631	0.0957601	0.181125	0.0386736	0.0117148	0.0381031	0.00686215	0.106162	0.207893	0.23328	0.00380681	0.205568	0.0440802	0.11365	0.0329841	0.398911	1.57604	0.660661	0.816964	0.938878	1.0651	1.22404	1.51364	0.2997228	0.2425631	0.0701976	0.0674702	0.127616	0.0272485	0.00825397	0.0268466	0.0048349	0.0747989	0.146476	0.164364	0.00268218	0.144838	0.0310579	0.0800752	0.0232398	0.399324	0.600676	0.3993242	1.419294
2484	-425.2671	-436.3785	11.11135	0.0120315	0.0143903	0.0422027	0.0136587	0.00267387	0.00910862	0.011863	0.0290844	0.0290455	0.0743112	0.00790075	0.00995848	0.0252052	0.0348975	0.0910319	0.185143	1.7809	0.0656974	0.265042	0.660823	1.51327	3.77298	15.2213	1.968697	0.09962835	0.029535	0.0353254	0.1036	0.0335296	0.00656383	0.0223599	0.0291213	0.0713968	0.0713012	0.18242	0.0193948	0.0244462	0.0618739	0.0856667	0.223466	0.560057	0.439943	0.5600567	0.4073637
2520	-419.7241	-430.8245	11.10038	0.0489432	0.0636293	0.146457	0.00164458	0.00197217	0.0233756	0.0309356	0.0413314	0.053438	0.193874	0.00715713	0.0172973	0.0779988	0.0678745	0.202181	0.424475	1.55154	0.19357	0.448941	0.778914	1.28384	2.22746	5.16608	1.187362	0.2621829	0.0500386	0.0650533	0.149735	0.00168139	0.00201631	0.0238987	0.0316279	0.0422565	0.0546339	0.198213	0.00731731	0.0176844	0.0797444	0.0693936	0.206705	0.234322	0.765678	0.2343218	0.9781096
2556	-420.7156	-431.6132	10.89763	0.0452704	0.0343924	0.0356473	0.017772	0.00962933	0.00654356	0.000466884	0.0594717	0.0295592	0.115855	0.0424015	0.0107785	0.049727	0.00747866	0.139212	0.518955	1.461	0.130224	0.370026	0.733325	1.36365	2.70251	7.67909	1.473977	0.3404043	0.0749255	0.0569216	0.0589986	0.0294138	0.0159372	0.01083	0.000772723	0.0984295	0.0489223	0.191748	0.0701772	0.0178391	0.0823015	0.0123777	0.230405	0.343974	0.656026	0.3439745	0.6042059
2592	-416.1377	-427.1965	11.05875	0.110339	0.00975864	0.188893	0.0416368	0.00550817	0.0485831	0.0244935	0.245624	0.148553	0.384243	0.0247608	0.0721932	0.107403	0.112496	0.247297	0.4133	1.56225	0.699953	0.84031	0.947167	1.05578	1.19004	1.42867	0.2579491	0.2535306	0.0622756	0.00550781	0.106612	0.0234999	0.00310883	0.0274204	0.0138242	0.138631	0.0838437	0.216868	0.0139751	0.0407461	0.0606188	0.0634932	0.139575	0.301895	0.698105	0.3018955	1.771783
2628	-417.7699	-428.9848	11.21496	0.0782164	0.0124807	0.0415158	0.0114584	0.0121872	0.0204116	0.00466284	0.150501	0.0461716	0.0023836	0.0181614	0.187781	0.0938205	0.0373922	0.148884	0.481702	1.4967	0.229625	0.487942	0.799423	1.2509	2.04943	4.35492	1.063856	0.3084322	0.0903163	0.0144114	0.0479382	0.013231	0.0140726	0.0235693	0.00538417	0.173783	0.0533142	0.00275234	0.0209709	0.21683	0.108334	0.0431767	0.171916	0.308691	0.691309	0.3086905	0.8660276
2664	-416.4966	-427.684	11.18749	0.128089	0.142893	0.192632	0.0176402	0.0336173	0.0286588	0.0316982	0.144336	0.0794296	0.0897287	0.0268296	0.358064	0.0242818	0.191794	0.304949	0.44737	1.5296	0.960494	0.980534	0.993886	1.00615	1.01985	1.04113	0.02914519	0.2802876	0.0713728	0.0796219	0.107337	0.00982936	0.018732	0.0159691	0.0176627	0.0804264	0.0442593	0.0499981	0.0149499	0.199518	0.0135302	0.10687	0.169922	0.349447	0.650553	0.3494469	1.794641
2700	-415.9729	-427.4974	11.52454	0.13834	0.00279009	0.0801912	0.041347	0.0191159	0.0263764	0.00467223	0.169023	0.0727845	0.132163	0.0674995	0.228235	0.0702014	0.254604	0.082398	0.554472	1.42696	0.943101	0.971834	0.991126	1.00895	1.02898	1.06033	0.0423591	0.3723771	0.0995435	0.00200763	0.0577022	0.0297516	0.013755	0.0189793	0.00336194	0.121622	0.0523727	0.0950992	0.0485698	0.164228	0.050514	0.183202	0.0592901	0.30989	0.69011	0.3098902	1.389741
2736	-421.8263	-432.5116	10.68529	0.133984	0.00704569	0.150267	0.0316956	0.00680728	0.0404335	0.0114204	0.0811652	0.11739	0.0245215	0.0563134	0.240192	0.145562	0.033509	0.563147	0.275194	1.69461	0.217313	0.475002	0.792748	1.26144	2.10525	4.60165	1.103703	0.1556274	0.0815261	0.00428712	0.0914337	0.019286	0.00414205	0.0246028	0.00694902	0.049387	0.0714289	0.0149207	0.0342652	0.146151	0.0885706	0.0203893	0.342661	0.33313	0.66687	0.3331299	1.643454
2772	-421.6207	-432.7964	11.17567	0.0690441	0.123912	0.0727505	0.023484	0.0112818	0.0124249	0.010455	0.022883	0.0467833	0.0346707	0.0222807	0.244982	0.0401848	0.0934716	0.235738	0.324607	1.64725	0.182758	0.436531	0.772132	1.29512	2.29079	5.47172	1.228922	0.1888491	0.0648699	0.116421	0.0683523	0.0220643	0.0105998	0.0116738	0.00982291	0.0214996	0.043955	0.0325746	0.0209337	0.230171	0.0377554	0.0878207	0.221486	0.374218	0.625782	0.3742177	1.064346
2808	-420.9468	-432.1898	11.24306	0.0289993	0.0400479	0.13747	0.0242566	0.0147474	0.0461075	0.0653575	0.168677	0.158518	0.0851636	0.0762005	0.219794	0.100566	0.0172765	0.240583	0.312658	1.6587	0.349893	0.599206	0.85233	1.17325	1.66887	2.85801	0.759314	0.1806418	0.020368	0.0281281	0.0965536	0.0170369	0.010358	0.0323842	0.0459047	0.118473	0.111337	0.0598158	0.0535204	0.154375	0.0706336	0.0121343	0.168977	0.292693	0.707307	0.2926927	1.423765
2844	-414.594	-425.8084	11.2144	0.103035	0.00675104	0.0688003	0.0156723	0.00288824	0.0232038	0.0371452	0.156314	0.146884	0.0264574	0.29714	0.125818	0.0620508	0.265759	0.0385692	0.423249	1.55272	0.423843	0.657941	0.877562	1.13952	1.51989	2.35937	0.620677	0.2612277	0.0748535	0.00490454	0.0499824	0.0113857	0.00209827	0.0168572	0.0269855	0.11356	0.106709	0.019221	0.215868	0.0914051	0.045079	0.19307	0.02802	0.459001	0.540999	0.4590014	1.376489
2880	-416.9818	-427.4539	10.47201	0.064262	0.00518149	0.122919	0.0101374	0.0735647	0.00240167	0.0489115	0.275821	0.13942	0.465089	0.0789692	0.463551	0.0977437	0.262168	0.087791	0.460101	1.5174	0.851787	0.924746	0.975887	1.02471	1.08138	1.174	0.1159935	0.2905822	0.0292375	0.00235744	0.0559248	0.00461226	0.03347	0.0010927	0.0222534	0.125491	0.0634326	0.211603	0.0359289	0.210903	0.0444708	0.11928	0.0399426	0.352668	0.647332	0.3526676	2.197931
2916	-417.0898	-427.9683	10.87848	0.102142	0.0193216	0.0569409	0.043603	0.00851029	0.0152427	0.0137416	0.0992197	0.0736013	0.202975	0.0295242	0.229133	0.0336658	0.0739252	0.0536828	0.570105	1.41198	0.233091	0.491519	0.801247	1.24805	2.03451	4.29017	1.053024	0.3869386	0.0967961	0.0183104	0.0539607	0.0413209	0.00806489	0.0144449	0.0130224	0.0940268	0.0697492	0.192351	0.0279789	0.21714	0.0319038	0.0700561	0.0508731	0.350413	0.649587	0.3504126	1.055228
2952	-426.7911	-436.641	9.849909	0.217692	0.0720566	0.100593	0.0257776	0.00336974	0.130597	0.147326	0.142078	0.0509888	0.30071	0.651667	0.0867702	0.0850489	0.392987	0.121901	0.434806	1.54164	0.693418	0.836475	0.945816	1.05729	1.19549	1.44213	0.2647317	0.2702888	0.0860593	0.0284858	0.039767	0.0101905	0.00133214	0.0516281	0.0582416	0.056167	0.0201572	0.118878	0.25762	0.0343025	0.033622	0.155357	0.0481907	0.31376	0.68624	0.3137598	2.529563
2988	-421.7027	-432.4255	10.7228	0.174057	0.0198011	0.229378	0.0138151	0.0357069	0.0049449	0.00285728	0.0904639	0.139156	0.231667	0.0972821	0.460428	0.0415487	0.179231	0.126047	0.270699	1.69891	0.336801	0.588165	0.847399	1.18008	1.7002	2.96911	0.7868884	0.1526972	0.0942693	0.0107242	0.124231	0.00748223	0.0193388	0.00267815	0.0015475	0.0489952	0.075367	0.125471	0.0526879	0.249367	0.0225027	0.0970712	0.0682669	0.418367	0.581633	0.4183668	1.846384
3024	-419.5605	-430.7228	11.1623	0.161653	0.0757161	0.109287	0.00283882	0.00175096	0.0505409	0.0693643	0.139922	0.086472	0.200402	0.136832	0.0244023	0.0213088	0.251944	0.314534	0.451654	1.5255	0.702369	0.841724	0.947664	1.05523	1.18804	1.42375	0.2554577	0.2837337	0.0981517	0.0459731	0.0663563	0.00172366	0.00106314	0.0306872	0.0421164	0.0849573	0.0525038	0.121679	0.0830811	0.0148165	0.0129382	0.152975	0.190978	0.432859	0.567141	0.4328591	1.646967
3060	-417.066	-428.2575	11.19158	0.0798272	0.00387581	0.150224	0.00504038	0.00325006	0.0182216	0.0847159	0.156131	0.0947906	0.252691	0.0711032	0.0153493	0.0280985	0.103611	0.202238	0.475231	1.5029	0.392854	0.634024	0.867482	1.15276	1.57723	2.54548	0.6755762	0.3030334	0.0628973	0.00305382	0.118364	0.00397141	0.00256078	0.0143571	0.0667492	0.123018	0.0746873	0.1991	0.0560235	0.012094	0.0221393	0.0816367	0.159347	0.285251	0.714749	0.2852507	1.269167
3096	-420.2725	-430.4766	10.2041	0.0782717	0.0997454	0.133405	0.0372521	0.0158111	0.0240342	0.0332904	0.123686	0.263026	0.423624	0.0443846	0.0580803	0.109329	0.104804	0.568049	0.453072	1.52414	0.485673	0.70312	0.895934	1.11615	1.42223	2.059	0.5222139	0.284878	0.0369765	0.047121	0.0630222	0.0175984	0.00746934	0.0113541	0.0157268	0.058431	0.124257	0.200125	0.0209678	0.0274379	0.0516485	0.0495108	0.268353	0.295101	0.704899	0.2951005	2.116794
3132	-420.7959	-431.1342	10.33825	0.521556	0.0329323	0.105876	0.0226007	0.00379889	0.0408071	0.0197982	0.149394	0.231716	0.581752	0.0946592	0.0820742	0.078392	0.131965	0.370254	0.368154	1.60552	0.986957	0.993618	0.998004	1.002	1.00642	1.01321	0.009492707	0.2197512	0.211364	0.013346	0.0429069	0.00915906	0.00153952	0.0165373	0.00802332	0.060543	0.0939044	0.235758	0.0383612	0.0332611	0.0317688	0.0534796	0.150048	0.430991	0.569009	0.4309911	2.467576
3168	-418.7715	-430.2324	11.46084	0.196506	0.0368278	0.100008	0.00521837	0.00679829	0.0354831	0.0131833	0.0972523	0.131131	0.0210431	0.0505808	0.0533149	0.302495	0.14003	0.0746466	0.342412	1.63019	0.391534	0.632984	0.867038	1.15335	1.57982	2.55405	0.6780087	0.2012927	0.1554	0.029124	0.0790876	0.00412676	0.00537619	0.0280606	0.0104256	0.0769086	0.1037	0.0166412	0.0400001	0.0421622	0.239218	0.110738	0.0590316	0.361244	0.638756	0.3612439	1.264518
3204	-427.9499	-438.7718	10.8219	0.0320959	0.0484388	0.344633	0.0202104	0.0158513	0.101925	0.0124773	0.144046	0.174085	0.372613	0.0340582	0.129449	0.0393487	0.280446	0.38954	0.231002	1.73696	0.623945	0.794497	0.930745	1.07441	1.25866	1.60271	0.3410665	0.1274509	0.0150036	0.0226432	0.161102	0.00944757	0.00740986	0.0476458	0.00583265	0.0673359	0.0813778	0.174182	0.0159208	0.0605121	0.018394	0.131098	0.182095	0.267989	0.732011	0.2679892	2.139217
3240	-419.1923	-429.9053	10.71306	0.0339543	0.00807204	0.0511109	0.0019825	0.00149259	0.0121888	0.00287218	0.0215472	0.00504148	0.0237004	0.0124873	0.0181986	0.0566825	0.0733187	0.0210149	0.42283	1.55312	0.082861	0.296809	0.684577	1.46076	3.36917	12.0684	1.800869	0.2609021	0.0988008	0.0234882	0.148723	0.0057687	0.00434317	0.0354672	0.00835751	0.0626983	0.0146698	0.0689639	0.0363357	0.0529547	0.164936	0.213344	0.0611494	0.366567	0.633433	0.3665672	0.3436645
3276	-419.8234	-431.2429	11.41949	0.111763	0.00237237	0.0376258	0.0280545	0.0126856	0.0191305	0.0397508	0.0798104	0.0129947	0.126087	0.0151904	0.0553386	0.0478249	0.0778376	0.138082	0.436991	1.53955	0.25244	0.511011	0.811028	1.233	1.9569	3.96134	0.9953647	0.2720168	0.138914	0.0029487	0.0467663	0.0348698	0.0157673	0.0237779	0.0494076	0.099199	0.0161515	0.156717	0.0188807	0.0687822	0.0594431	0.096747	0.171627	0.382483	0.617517	0.382483	0.8045484
3312	-423.0856	-434.1042	11.01867	0.0483841	0.0500463	0.124843	0.0152262	0.0365526	0.0134189	0.0428998	0.0951241	0.0533235	0.189797	0.0877856	0.0312231	0.00218554	0.112283	0.208182	0.534561	1.44605	0.280641	0.538099	0.824202	1.21329	1.8584	3.56327	0.9187888	0.3542675	0.0435393	0.045035	0.112342	0.0137015	0.0328925	0.0120752	0.0386041	0.0855991	0.0479841	0.170792	0.0789954	0.0280966	0.0019667	0.10104	0.187336	0.278962	0.721038	0.2789623	1.111275
3348	-422.2486	-433.1114	10.8628	0.168091	0.0129409	0.0626769	0.00491939	0.0517078	0.0104366	0.0179557	0.146534	0.100412	0.0218295	0.038487	0.364192	0.0863301	0.114649	0.451639	0.647914	1.33742	0.780522	0.886168	0.962999	1.03842	1.12845	1.28119	0.1791711	0.4642666	0.101701	0.0078297	0.0379217	0.00297639	0.0312849	0.00631447	0.0108638	0.0886581	0.0607525	0.0132076	0.0232859	0.220349	0.0522326	0.0693664	0.273257	0.35273	0.64727	0.35273	1.6528
3384	-423.6889	-434.5376	10.84875	0.116421	0.117475	0.151555	0.0302722	0.0150004	0.0641563	0.0408541	0.13158	0.226155	0.0995318	0.00736787	0.0343402	0.372121	0.294778	0.105659	0.583723	1.39893	0.881115	0.94014	0.980927	1.01944	1.06367	1.13493	0.09151655	0.3998771	0.0644181	0.0650013	0.083859	0.0167502	0.00830007	0.0354991	0.0226054	0.0728062	0.125136	0.0550731	0.0040768	0.0190012	0.205903	0.163107	0.0584634	0.45091	0.54909	0.4509099	1.807267
3420	-428.6674	-439.6202	10.95276	0.0218572	0.0220517	0.0262954	0.0166218	0.00195561	0.0166106	0.000826666	0.0207615	0.0733884	0.0448319	0.00694984	0.00226019	0.00368123	0.0138972	0.0625293	0.307807	1.66335	0.0840869	0.298942	0.686109	1.4575	3.34513	11.8925	1.790249	0.1773414	0.0653392	0.0659207	0.0786067	0.0496888	0.00584606	0.0496551	0.00247121	0.062064	0.219385	0.134019	0.0207756	0.00675655	0.0110045	0.0415439	0.186923	0.371147	0.628853	0.3711468	0.3345185
3456	-433.1154	-441.9617	8.846221	0.00459858	0.00690102	0.00219003	0.000574329	0.00171232	0.000439569	2.67717e-05	0.00717823	0.004565	0.0258808	0.000482696	0.00258534	0.0119663	0.00599955	0.00199528	0.284911	1.68529	0.0159059	0.132708	0.532549	1.87776	7.53536	62.8696	2.994273	0.1620133	0.0596476	0.0895122	0.0284066	0.00744955	0.0222103	0.00570159	0.000347252	0.0931079	0.0592121	0.335696	0.00626099	0.0335341	0.155214	0.0778193	0.0258805	0.232101	0.767899	0.2321008	0.07709585
